date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:35	2046/2046	---M-Z	200	added ('OK')	application/javascript	etag:%224e03ae6-7fe-4d99909886500-gzip%22	http://www.vitutor.biz/modules/favoriteproducts/favoriteproducts.js	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/favoriteproducts/favoriteproducts.js	(from http://www.vitutor.com/)
11:58:35	19784/19784	---M-Z	200	added ('OK')	application/javascript	etag:%225932caf-4d48-4d999095a9e40-gzip%22	http://www.vitutor.biz/js/jquery/plugins/autocomplete/jquery.autocomplete.js	/home/mario/websites/copiaVitutor/www.vitutor.biz/js/jquery/plugins/autocomplete/jquery.autocomplete.js	(from http://www.vitutor.com/)
11:58:35	2369/2369	---M-Z	200	added ('OK')	application/javascript	etag:%22458b0f5-941-4d99909886500-gzip%22	http://www.vitutor.biz/modules/crossselling/js/crossselling.js	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/crossselling/js/crossselling.js	(from http://www.vitutor.com/)
11:58:35	3174/3174	---M-Z	200	added ('OK')	application/javascript	etag:%22288641a-c66-4d99909886500-gzip%22	http://www.vitutor.biz/modules/blocktopmenu/js/hoverIntent.js	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/blocktopmenu/js/hoverIntent.js	(from http://www.vitutor.com/)
11:58:36	3765/3765	---M-Z	200	added ('OK')	application/javascript	etag:%22288641b-eb5-4d99909886500-gzip%22	http://www.vitutor.biz/modules/blocktopmenu/js/superfish-modified.js	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/blocktopmenu/js/superfish-modified.js	(from http://www.vitutor.com/)
11:58:36	22592/22592	---M-Z	200	added ('OK')	application/javascript	etag:%2251c298d-5840-4d9d777ec1800-gzip%22	http://www.vitutor.biz/modules/homeslider/js/jquery.bxSlider.min.js	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/homeslider/js/jquery.bxSlider.min.js	(from http://www.vitutor.com/)
11:58:36	1462/1462	---M-Z	200	added ('OK')	application/javascript	etag:%2251c298c-5b6-4d9d777dcd5c0-gzip%22	http://www.vitutor.biz/modules/homeslider/js/homeslider.js	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/homeslider/js/homeslider.js	(from http://www.vitutor.com/)
11:58:37	1/1	---M--	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:36%20GMT	http://www.vitutor.biz/module/favoriteproducts/actions?process=add	/home/mario/websites/copiaVitutor/www.vitutor.biz/module/favoriteproducts/actions4f90.html	(from http://www.vitutor.com/)
11:58:37	1/1	---M--	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:37%20GMT	http://www.vitutor.biz/module/favoriteproducts/actions?process=remove	/home/mario/websites/copiaVitutor/www.vitutor.biz/module/favoriteproducts/actions4374.html	(from http://www.vitutor.com/)
11:58:37	5416/5416	---MC-	200	added ('OK')	text/xml	date:Wed,%2026%20Feb%202014%2010:58:37%20GMT	http://www.vitutor.biz/modules/feeder/rss.php?id_category=0&orderby=position&orderway=asc	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/feeder/rss8207.php	(from http://www.vitutor.com/)
11:58:37	4621/4621	---M--	200	added ('OK')	image/jpeg	etag:%2241a93b1-120d-4d59813fdfb80%22	http://www.vitutor.biz/img/logo-1.jpg?1378193722	/home/mario/websites/copiaVitutor/www.vitutor.biz/img/logo-144b4.jpg	(from http://www.vitutor.com/)
11:58:38	28047/28047	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:37%20GMT	http://www.vitutor.biz/contactenos	/home/mario/websites/copiaVitutor/www.vitutor.biz/contactenos.html	(from http://www.vitutor.com/)
11:58:38	29077/29077	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:38%20GMT	http://www.vitutor.biz/mapa-del-sitio	/home/mario/websites/copiaVitutor/www.vitutor.biz/mapa-del-sitio.html	(from http://www.vitutor.com/)
11:58:39	26240/26240	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:38%20GMT	http://www.vitutor.biz/buscar	/home/mario/websites/copiaVitutor/www.vitutor.biz/buscar.html	(from http://www.vitutor.com/)
11:58:39	29092/29092	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:39%20GMT	http://www.vitutor.biz/pedido-rapido	/home/mario/websites/copiaVitutor/www.vitutor.biz/pedido-rapido.html	(from http://www.vitutor.com/)
11:58:40	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:39%20GMT	http://www.vitutor.biz/mi-cuenta	/home/mario/websites/copiaVitutor/www.vitutor.biz/mi-cuenta	(from http://www.vitutor.com/)
11:58:40	30107/30107	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:40%20GMT	http://www.vitutor.biz/autenticacion?back=my-account	/home/mario/websites/copiaVitutor/www.vitutor.biz/autenticacionfd9a.html	(from http://www.vitutor.com/)
11:58:40	34206/34206	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:40%20GMT	http://www.vitutor.biz/8-primaria	/home/mario/websites/copiaVitutor/www.vitutor.biz/8-primaria.html	(from http://www.vitutor.com/)
11:58:41	43843/43843	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:40%20GMT	http://www.vitutor.biz/6-secundaria	/home/mario/websites/copiaVitutor/www.vitutor.biz/6-secundaria.html	(from http://www.vitutor.com/)
11:58:41	35770/35770	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:41%20GMT	http://www.vitutor.biz/7-bachillerato	/home/mario/websites/copiaVitutor/www.vitutor.biz/7-bachillerato.html	(from http://www.vitutor.com/)
11:58:42	33984/33984	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:41%20GMT	http://www.vitutor.biz/10-selectividad	/home/mario/websites/copiaVitutor/www.vitutor.biz/10-selectividad.html	(from http://www.vitutor.com/)
11:58:42	33884/33884	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:42%20GMT	http://www.vitutor.biz/11-minicursos	/home/mario/websites/copiaVitutor/www.vitutor.biz/11-minicursos.html	(from http://www.vitutor.com/)
11:58:43	26922/26922	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:43%20GMT	http://www.vitutor.biz/content/category/1-home	/home/mario/websites/copiaVitutor/www.vitutor.biz/content/category/1-home.html	(from http://www.vitutor.com/)
11:58:44	34672/34672	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:43%20GMT	http://www.vitutor.biz/content/2-aviso-legal	/home/mario/websites/copiaVitutor/www.vitutor.biz/content/2-aviso-legal.html	(from http://www.vitutor.com/)
11:58:44	27154/27154	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:44%20GMT	http://www.vitutor.biz/content/1-descarga-e-instalaci%c3%b3n	/home/mario/websites/copiaVitutor/www.vitutor.biz/content/1-descarga-e-instalaci%c3%b3n.html	(from http://www.vitutor.com/)
11:58:44	27401/27401	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:44%20GMT	http://www.vitutor.biz/content/4-sobre-nosotros	/home/mario/websites/copiaVitutor/www.vitutor.biz/content/4-sobre-nosotros.html	(from http://www.vitutor.com/)
11:58:45	34249/34249	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:45%20GMT	http://www.vitutor.biz/content/3-condiciones-generales-de-venta	/home/mario/websites/copiaVitutor/www.vitutor.biz/content/3-condiciones-generales-de-venta.html	(from http://www.vitutor.com/)
11:58:46	28468/28468	---M--	200	added ('OK')	image/jpeg	etag:%223ea9343-6f34-4ebfcc6d55bc0%22	http://www.vitutor.biz/banners/10descuento-v3.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/banners/10descuento-v3.jpg	(from http://www.vitutor.com/)
11:58:46	27115/27115	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:45%20GMT	http://www.vitutor.biz/content/5-pago-seguro	/home/mario/websites/copiaVitutor/www.vitutor.biz/content/5-pago-seguro.html	(from http://www.vitutor.com/)
11:58:46	1700/1700	---M--	200	added ('OK')	image/jpeg	etag:%225ed98c5-6a4-4d57ae6474740%22	http://www.vitutor.biz/themes/default/img/logo_paiement_visa.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/themes/default/img/logo_paiement_visa.jpg	(from http://www.vitutor.com/)
11:58:46	8134/8134	---M--	200	added ('OK')	image/jpeg	etag:%2255b468c-1fc6-4d5acbdaa7a00%22	http://www.vitutor.biz/modules/blockadvertising/advertising-s1.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/blockadvertising/advertising-s1.jpg	(from http://www.vitutor.com/)
11:58:46	1880/1880	---M--	200	added ('OK')	image/jpeg	etag:%223904815-758-4d57ae6474740%22	http://www.vitutor.biz/themes/default/img/logo_paiement_mastercard.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/themes/default/img/logo_paiement_mastercard.jpg	(from http://www.vitutor.com/)
11:58:46	2426/2426	---M--	200	added ('OK')	image/jpeg	etag:%2228b94b1-97a-4d57ae6474740%22	http://www.vitutor.biz/themes/default/img/logo_paiement_paypal.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/themes/default/img/logo_paiement_paypal.jpg	(from http://www.vitutor.com/)
11:58:47	44046/44046	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:47%20GMT	http://www.vitutor.biz/home/19-matematicas-1-eso.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/19-matematicas-1-eso.html	(from http://www.vitutor.com/)
11:58:48	3762/3762	---M--	200	added ('OK')	image/jpeg	etag:%225266b55-eb2-4d7f5add1a680;4f0b5638edc35%22	http://www.vitutor.biz/64-home_default/matematicas-1-eso.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/64-home_default/matematicas-1-eso.jpg	(from http://www.vitutor.com/)
11:58:48	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:48%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=19&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-compra55cc	(from http://www.vitutor.com/)
11:58:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:48%20GMT	http://www.vitutor.biz/carrito?ipa=19	/home/mario/websites/copiaVitutor/www.vitutor.biz/carritob1da	(from http://www.vitutor.com/)
11:58:49	45081/45081	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:49%20GMT	http://www.vitutor.biz/home/20-matematicas-2-eso.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/20-matematicas-2-eso.html	(from http://www.vitutor.com/)
11:58:50	56185/56185	---M--	200	added ('OK')	image/png	etag:%225f132ee-db79-4dc090f93bf40%22	http://www.vitutor.biz/modules//homeslider/images/fb624d8a1694c9aab29a6cb12c667f80.png	/home/mario/websites/copiaVitutor/www.vitutor.biz/modules/homeslider/images/fb624d8a1694c9aab29a6cb12c667f80.png	(from http://www.vitutor.com/)
11:58:50	3793/3793	---M--	200	added ('OK')	image/jpeg	etag:%2228375a9-ed1-4d8bc97ad2240;4f0b5638edc35%22	http://www.vitutor.biz/70-home_default/matematicas-2-eso.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/70-home_default/matematicas-2-eso.jpg	(from http://www.vitutor.com/)
11:58:50	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:50%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=20&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-compra2965	(from http://www.vitutor.com/)
11:58:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:50%20GMT	http://www.vitutor.biz/carrito?ipa=20	/home/mario/websites/copiaVitutor/www.vitutor.biz/carrito3207	(from http://www.vitutor.com/)
11:58:51	45447/45447	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:50%20GMT	http://www.vitutor.biz/home/21-matematicas-3-eso.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/21-matematicas-3-eso.html	(from http://www.vitutor.com/)
11:58:51	3802/3802	---M--	200	added ('OK')	image/jpeg	etag:%2249cd477-eda-4d8d1f761f840;4f0b5638edc35%22	http://www.vitutor.biz/71-home_default/matematicas-3-eso.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/71-home_default/matematicas-3-eso.jpg	(from http://www.vitutor.com/)
11:58:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:51%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=21&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-comprac803	(from http://www.vitutor.com/)
11:58:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:52%20GMT	http://www.vitutor.biz/carrito?ipa=21	/home/mario/websites/copiaVitutor/www.vitutor.biz/carrito515d	(from http://www.vitutor.com/)
11:58:52	46351/46351	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:52%20GMT	http://www.vitutor.biz/home/8-aritmetica-vitutor.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/8-aritmetica-vitutor.html	(from http://www.vitutor.com/)
11:58:53	3526/3526	---M--	200	added ('OK')	image/jpeg	etag:%225887b04-dc6-4d597745ef200;4f0b5638edc35%22	http://www.vitutor.biz/36-home_default/aritmetica-vitutor.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/36-home_default/aritmetica-vitutor.jpg	(from http://www.vitutor.com/)
11:58:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:53%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=8&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-compra23b3	(from http://www.vitutor.com/)
11:58:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:53%20GMT	http://www.vitutor.biz/carrito?ipa=8	/home/mario/websites/copiaVitutor/www.vitutor.biz/carritoc4c4	(from http://www.vitutor.com/)
11:58:54	46051/46051	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:54%20GMT	http://www.vitutor.biz/home/9-geometria-vitutor.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/9-geometria-vitutor.html	(from http://www.vitutor.com/)
11:58:54	3737/3737	---M--	200	added ('OK')	image/jpeg	etag:%225887b0b-e99-4d597717343c0;4f0b5638edc35%22	http://www.vitutor.biz/35-home_default/geometria-vitutor.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/35-home_default/geometria-vitutor.jpg	(from http://www.vitutor.com/)
11:58:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:54%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=9&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-compra8a53	(from http://www.vitutor.com/)
11:58:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:55%20GMT	http://www.vitutor.biz/carrito?ipa=9	/home/mario/websites/copiaVitutor/www.vitutor.biz/carritoe04f	(from http://www.vitutor.com/)
11:58:56	45593/45593	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:55%20GMT	http://www.vitutor.biz/home/10-algebra-vitutor.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/10-algebra-vitutor.html	(from http://www.vitutor.com/)
11:58:56	3364/3364	---M--	200	added ('OK')	image/jpeg	etag:%225887afc-d24-4d597c71a2500;4f0b5638edc35%22	http://www.vitutor.biz/37-home_default/algebra-vitutor.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/37-home_default/algebra-vitutor.jpg	(from http://www.vitutor.com/)
11:58:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:56%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=10&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-compra5c33	(from http://www.vitutor.com/)
11:58:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:56%20GMT	http://www.vitutor.biz/carrito?ipa=10	/home/mario/websites/copiaVitutor/www.vitutor.biz/carritoa5cc	(from http://www.vitutor.com/)
11:58:57	54426/54426	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:56%20GMT	http://www.vitutor.biz/home/18-ingles-vitutor.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/18-ingles-vitutor.html	(from http://www.vitutor.com/)
11:58:57	4759/4759	---M--	200	added ('OK')	image/jpeg	etag:%22440fa5e-1297-4dd23d3fcda40;4f0b5638edc35%22	http://www.vitutor.biz/95-home_default/ingles-vitutor.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/95-home_default/ingles-vitutor.jpg	(from http://www.vitutor.com/)
11:58:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:57%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=18&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-compra9f5e	(from http://www.vitutor.com/)
11:58:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:58%20GMT	http://www.vitutor.biz/carrito?ipa=18	/home/mario/websites/copiaVitutor/www.vitutor.biz/carrito1518	(from http://www.vitutor.com/)
11:58:58	44570/44570	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:58%20GMT	http://www.vitutor.biz/home/24-inferencia-vitutor.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/24-inferencia-vitutor.html	(from http://www.vitutor.com/)
11:58:59	2734/2734	---M--	200	added ('OK')	image/jpeg	etag:%22518c708-aae-4e070125ebc00;4f0b5638edc35%22	http://www.vitutor.biz/106-home_default/inferencia-vitutor.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/106-home_default/inferencia-vitutor.jpg	(from http://www.vitutor.com/)
11:58:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:59%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=24&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-compraab13	(from http://www.vitutor.com/)
11:58:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:58:59%20GMT	http://www.vitutor.biz/carrito?ipa=24	/home/mario/websites/copiaVitutor/www.vitutor.biz/carrito9624	(from http://www.vitutor.com/)
11:59:00	45125/45125	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:58:59%20GMT	http://www.vitutor.biz/home/25-programaci%c3%b3n-lineal-vitutor.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/25-programaci%c3%b3n-lineal-vitutor.html	(from http://www.vitutor.com/)
11:59:00	3892/3892	---M--	200	added ('OK')	image/jpeg	etag:%22518c6fd-f34-4e1258effa200;4f0b5638edc35%22	http://www.vitutor.biz/107-home_default/programaci%c3%b3n-lineal-vitutor.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/107-home_default/programaci%c3%b3n-lineal-vitutor.jpg	(from http://www.vitutor.com/)
11:59:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:59:00%20GMT	http://www.vitutor.biz/carro-de-la-compra?qty=1&id_product=25&token=9fbf1674852831ed1387e59cef24e491&add	/home/mario/websites/copiaVitutor/www.vitutor.biz/carro-de-la-compra51c2	(from http://www.vitutor.com/)
11:59:01	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2026%20Feb%202014%2010:59:00%20GMT	http://www.vitutor.biz/carrito?ipa=25	/home/mario/websites/copiaVitutor/www.vitutor.biz/carrito9e10	(from http://www.vitutor.com/)
11:59:01	47654/47654	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202014%2010:59:01%20GMT	http://www.vitutor.biz/home/23-mate-ccss-selectividad-2012.html	/home/mario/websites/copiaVitutor/www.vitutor.biz/home/23-mate-ccss-selectividad-2012.html	(from http://www.vitutor.com/)
11:59:01	3598/3598	---M--	200	added ('OK')	image/jpeg	etag:%2243b729f-e0e-4dcd2b58cf780;4f0b5638edc35%22	http://www.vitutor.biz/94-home_default/mate-ccss-selectividad-2012.jpg	/home/mario/websites/copiaVitutor/www.vitutor.biz/94-home_default/mate-ccss-selectividad-2012.jpg	(from http://www.vitutor.com/)
